Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Depyrimidination (GO:0045008)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NEIL1
GO_Biological_Process_2023	Dermatan Sulfate Proteoglycan Biosynthetic Process (GO:0050651)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CHST14
GO_Biological_Process_2023	Estrogen Biosynthetic Process (GO:0006703)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CYP19A1
GO_Biological_Process_2023	Fatty Acid Alpha-Oxidation (GO:0001561)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SLC27A2
GO_Biological_Process_2023	Fructose Transmembrane Transport (GO:0015755)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SLC2A9
GO_Biological_Process_2023	Glutathione Catabolic Process (GO:0006751)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	DPEP1
GO_Biological_Process_2023	Glycine Metabolic Process (GO:0006544)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	BAAT
GO_Biological_Process_2023	Growth Hormone Receptor Signaling Pathway Via JAK-STAT (GO:0060397)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	LYN
GO_Biological_Process_2023	Hair Cell Differentiation (GO:0035315)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SPINK5
GO_Biological_Process_2023	Heparan Sulfate Proteoglycan Biosynthetic Process, Polysaccharide Chain Biosynthetic Process (GO:0015014)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NDST3
GO_Biological_Process_2023	Hyperosmotic Response (GO:0006972)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TLR3
GO_Biological_Process_2023	Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CARD16
GO_Biological_Process_2023	Kidney Epithelium Development (GO:0072073)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	WNT7B
GO_Biological_Process_2023	Kidney Mesenchyme Development (GO:0072074)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SIX1
GO_Biological_Process_2023	Lymphatic Endothelial Cell Differentiation (GO:0060836)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	PDPN
GO_Biological_Process_2023	Lymphocyte Apoptotic Process (GO:0070227)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	FASLG
GO_Biological_Process_2023	Malate Metabolic Process (GO:0006108)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ME1
GO_Biological_Process_2023	Mammary Gland Epithelial Cell Differentiation (GO:0060644)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ERBB4
GO_Biological_Process_2023	Mitral Valve Development (GO:0003174)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SOX4
GO_Biological_Process_2023	Monosaccharide Biosynthetic Process (GO:0046364)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CHST14
GO_Biological_Process_2023	Natural Killer Cell Differentiation (GO:0001779)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	PTPRC
GO_Biological_Process_2023	Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	LOXL3
GO_Biological_Process_2023	Negative Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000480)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	PRKAR1B
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Oxidation (GO:0046322)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	PLIN5
GO_Biological_Process_2023	Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TREM2
GO_Biological_Process_2023	Negative Regulation Of Lipid Kinase Activity (GO:0090219)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	PIP4K2A
GO_Biological_Process_2023	Negative Regulation Of Macrophage Migration (GO:1905522)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	EMILIN1
GO_Biological_Process_2023	Negative Regulation Of Mitochondrial Fusion (GO:0010637)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SLC18A1
GO_Biological_Process_2023	Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	WNT5A
GO_Biological_Process_2023	Negative Regulation Of Nitric Oxide Biosynthetic Process (GO:0045019)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CAV1
GO_Biological_Process_2023	Negative Regulation Of Nitric Oxide Metabolic Process (GO:1904406)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CAV1
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Lysine Acetylation (GO:2000757)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TWIST1
GO_Biological_Process_2023	Negative Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905064)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	FGF9
GO_Biological_Process_2023	Nucleobase-Containing Small Molecule Interconversion (GO:0015949)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	AK5
GO_Biological_Process_2023	Pericardium Development (GO:0060039)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	BMP5
GO_Biological_Process_2023	Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ALOXE3
GO_Biological_Process_2023	Positive Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:2000601)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	WASF1
GO_Biological_Process_2023	Positive Regulation Of CoA-transferase Activity (GO:1905920)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	APOA2
GO_Biological_Process_2023	Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	PRKCZ
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Import (GO:0090280)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CCL3
GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Disassembly (GO:0090091)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	PDPN
GO_Biological_Process_2023	Positive Regulation Of Gluconeogenesis (GO:0045722)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NNMT
GO_Biological_Process_2023	Positive Regulation Of Melanin Biosynthetic Process (GO:0048023)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ASIP
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	IL18
GO_Biological_Process_2023	Positive Regulation Of Neuron Projection Arborization (GO:0150012)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	WNT5A
GO_Biological_Process_2023	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TRDN
GO_Biological_Process_2023	Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ASIP
GO_Biological_Process_2023	Positive Regulation Of Synaptic Transmission, GABAergic (GO:0032230)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NALCN
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CCBE1
GO_Biological_Process_2023	Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SEC61G
GO_Biological_Process_2023	Postsynaptic Membrane Assembly (GO:0097104)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NRXN1
GO_Biological_Process_2023	Protein K27-linked Ubiquitination (GO:0044314)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	UBE2T
GO_Biological_Process_2023	Protein Localization To Ciliary Transition Zone (GO:1904491)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	MAPK15
GO_Biological_Process_2023	protein-RNA Complex Disassembly (GO:0032988)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	KLC1
GO_Biological_Process_2023	Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	NT5C1A
GO_Biological_Process_2023	Regulation Of CoA-transferase Activity (GO:1905918)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	APOA2
GO_Biological_Process_2023	Regulation Of Golgi To Plasma Membrane Protein Transport (GO:0042996)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	RSC1A1
GO_Biological_Process_2023	Regulation Of Carbohydrate Biosynthetic Process (GO:0043255)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	FBP1
GO_Biological_Process_2023	Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	IL10
GO_Biological_Process_2023	Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070099)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SLIT2
GO_Biological_Process_2023	Regulation Of Cilium Beat Frequency (GO:0003356)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	DNAAF1
GO_Biological_Process_2023	Regulation Of Cytoplasmic Translational Elongation (GO:1900247)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CPEB3
GO_Biological_Process_2023	Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	LGALS9
GO_Biological_Process_2023	Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	GZMA
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TGFB1
GO_Biological_Process_2023	Regulation Of Extent Of Cell Growth (GO:0061387)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	OLFM1
GO_Biological_Process_2023	Regulation Of Heterochromatin Formation (GO:0031445)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CDK2
GO_Biological_Process_2023	Regulation Of Lipoprotein Metabolic Process (GO:0050746)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ITGB3
GO_Biological_Process_2023	Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	GATA3
GO_Biological_Process_2023	Regulation Of Mitophagy (GO:1901524)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	IRGM
GO_Biological_Process_2023	Regulation Of Myeloid Leukocyte Differentiation (GO:0002761)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CAMK4
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TGFB1
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Cell Death (GO:1903201)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	GATA4
GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Cortex (GO:1904776)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	MISP
GO_Biological_Process_2023	Regulation Of Protein Localization To Cilium (GO:1903564)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CROCC
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleolus (GO:1904749)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TERT
GO_Biological_Process_2023	Regulation Of Stem Cell Division (GO:2000035)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	EVI2B
GO_Biological_Process_2023	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	STOX1
GO_Biological_Process_2023	Response To Hydroperoxide (GO:0033194)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	RNF112
GO_Biological_Process_2023	Sialylation (GO:0097503)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	ST8SIA3
GO_Biological_Process_2023	Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	POLQ
GO_Biological_Process_2023	Stress-Induced Premature Senescence (GO:0090400)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	TP53
GO_Biological_Process_2023	Sulfur Amino Acid Transport (GO:0000101)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	SLC7A9
GO_Biological_Process_2023	Taurine Metabolic Process (GO:0019530)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	FMO1
GO_Biological_Process_2023	Terpenoid Metabolic Process (GO:0006721)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CYP2E1
GO_Biological_Process_2023	Venous Blood Vessel Development (GO:0060841)	1/7	0.8017165126426026	0.9999963664018776	0	0	0.6409355307804169	0.1416468863290088	CCBE1
GO_Biological_Process_2023	Post-Translational Protein Modification (GO:0043687)	8/48	0.802212522283786	0.9999963664018776	0	0	0.7687788298130614	0.1694247976161204	CCNA2;RPS6KA5;PRKCB;DSCC1;CDK2;ESCO2;PARP9;AURKB
GO_Biological_Process_2023	Melanosome Organization (GO:0032438)	6/37	0.804615770499476	0.9999963664018776	0	0	0.7440411425350878	0.1617474159049935	RAB32;PMEL;BACE2;GPR143;ASIP;RAB38
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	6/37	0.804615770499476	0.9999963664018776	0	0	0.7440411425350878	0.1617474159049935	NGFR;CAV1;COL4A3;CCL2;PRL;THBS1
GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	6/37	0.804615770499476	0.9999963664018776	0	0	0.7440411425350878	0.1617474159049935	PPP1R2B;CD300A;PPP4R4;CRY2;FKBP1B;PPP1R1B
GO_Biological_Process_2023	Positive Regulation Of Protein Transport (GO:0051222)	12/70	0.8063052722514054	0.9999963664018776	0	0	0.7951564922277622	0.1711915141597873	FGB;ACHE;MYOM1;FGA;IL1A;TGFB1;FGG;TREM2;ANG;TNF;CD33;TTN
GO_Biological_Process_2023	Mesenchymal Cell Differentiation (GO:0048762)	9/54	0.8114757391778492	0.9999963664018776	0	0	0.7687226809130646	0.16058677436754	TGFB1;WNT5A;LOXL3;HMGA2;SNAI2;S100A4;FAM83D;ISL1;LOXL2
GO_Biological_Process_2023	DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005)	7/43	0.8127769480598228	0.9999963664018776	0	0	0.7474312297734628	0.1549414204017776	CAMSAP3;PCNA;RAD51;KHDC3L;EME1;EME2;TIMELESS
GO_Biological_Process_2023	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	7/43	0.8127769480598228	0.9999963664018776	0	0	0.7474312297734628	0.1549414204017776	NELL1;SFRP1;CCL21;MYOC;PTK2B;CD3E;S100A10
GO_Biological_Process_2023	Ameboidal-Type Cell Migration (GO:0001667)	3/20	0.8129204239606227	0.9999963664018776	0	0	0.6784960346893365	0.1405314921539192	PDLIM1;ITGA4;FAT2
GO_Biological_Process_2023	Intracellular Monoatomic Ion Homeostasis (GO:0006873)	3/20	0.8129204239606227	0.9999963664018776	0	0	0.6784960346893365	0.1405314921539192	SLC4A1;CLDN16;RHCG
GO_Biological_Process_2023	Mesoderm Formation (GO:0001707)	3/20	0.8129204239606227	0.9999963664018776	0	0	0.6784960346893365	0.1405314921539192	MESP2;ITGB3;HMGA2
GO_Biological_Process_2023	Receptor Metabolic Process (GO:0043112)	3/20	0.8129204239606227	0.9999963664018776	0	0	0.6784960346893365	0.1405314921539192	PHETA2;EHD3;TGFB1
GO_Biological_Process_2023	Regulation Of Spindle Organization (GO:0090224)	3/20	0.8129204239606227	0.9999963664018776	0	0	0.6784960346893365	0.1405314921539192	TPX2;STIL;TACC3
GO_Biological_Process_2023	Xenobiotic Transport (GO:0042908)	3/20	0.8129204239606227	0.9999963664018776	0	0	0.6784960346893365	0.1405314921539192	ABCC3;SLC22A3;ABCC5
GO_Biological_Process_2023	L-amino Acid Transport (GO:0015807)	4/26	0.8148676880768702	0.9999963664018776	0	0	0.6990055784622847	0.1431070799382191	SLC32A1;SLC6A17;SLC7A9;SLC6A20
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	4/26	0.8148676880768702	0.9999963664018776	0	0	0.6990055784622847	0.1431070799382191	NAV3;TRPV4;STMN2;CDK5R1
GO_Biological_Process_2023	Protein Export From Nucleus (GO:0006611)	4/26	0.8148676880768702	0.9999963664018776	0	0	0.6990055784622847	0.1431070799382191	EGR2;TGFB1;RANBP17;PKD1
GO_Biological_Process_2023	Protein Localization To Cell Surface (GO:0034394)	4/26	0.8148676880768702	0.9999963664018776	0	0	0.6990055784622847	0.1431070799382191	PRRT1;PTPRU;WNT11;CD177
GO_Biological_Process_2023	Regulation Of Keratinocyte Differentiation (GO:0045616)	4/26	0.8148676880768702	0.9999963664018776	0	0	0.6990055784622847	0.1431070799382191	CYP27B1;HOXA7;ETV4;PLAAT4
GO_Biological_Process_2023	Contractile Actin Filament Bundle Assembly (GO:0030038)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	PDLIM1;FAM171A1
GO_Biological_Process_2023	Copper Ion Homeostasis (GO:0055070)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	ATP7B;SLC30A10
GO_Biological_Process_2023	Establishment Of Apical/Basal Cell Polarity (GO:0035089)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	FOXJ1;SYNE4
GO_Biological_Process_2023	Negative Regulation Of Blood Pressure (GO:0045776)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	NOS1;DRD2
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	APOC1;TRIB3
GO_Biological_Process_2023	Odontogenesis Of Dentin-Containing Tooth (GO:0042475)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	ROGDI;SCN5A
GO_Biological_Process_2023	Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	TGFB1;GDF6
GO_Biological_Process_2023	Positive Regulation Of Cytoplasmic Translation (GO:2000767)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	SYNCRIP;IGF2BP1
GO_Biological_Process_2023	Positive Regulation Of Exosomal Secretion (GO:1903543)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	SMPD3;SDC1
GO_Biological_Process_2023	Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	2/14	0.8175708680061748	0.9999963664018776	0	0	0.6408484848484849	0.1290782222755248	NANOS2;CPEB3
